,business_id,user_id,review_id,stars,date,text,useful,funny,cool,sentiment,weather_prob,service_prob,food_prob,price_prob
57551,P0XD2z0VYEW6VnC7wIPPMw,UXXDJYUtWrI12CbRfIlj8A,3OaZJlF8bH3lYguFjFeJhg,2,2013-05-22T17:32:01Z,"My last trip here the service was terrible! I cannot believe how rude the woman taking our order and greeting us at the window was. I have never experienced anyone that works here with that kind of attitude. Our food took forever to get, and add that with our not so friendly staff makes me question going back.",1,0,0,NEGATIVE,0.2393924444913864,0.9971269965171814,0.929423451423645,0.12343960255384445
55654,49exUQjvrWTmhfLxSMI3HA,9XDFZlGs4-QwQx44YODnWQ,tRH_j6VeRwP5vza28IJPUg,1,2021-08-17T16:55:31Z,Freaky fast or slow af.   I could have gone to a sit down restaurant in the hour and 20 minutes it took to get one sandwich.    Ridiculous.,1,0,1,NEGATIVE,0.02277962863445282,0.9260873794555664,0.9718588590621948,0.1061791181564331
15598,gK1Y_AnQS_n_IXQeFk56SA,4shqAeBZcg7lZ0STvqdGXA,WLC-KENaJKxGsJDU7Ml3EA,1,2018-11-04T03:41:43Z,"Had an issue, they told me not their problem and hung up on me...unbelievable.  Convenient and easy yes, customer service - not so much.  Good grief!",1,0,0,NEGATIVE,0.023743143305182457,0.7668331861495972,0.007491321302950382,0.25897467136383057
7573,AnS7cUS7RzXnEBx6c7y5JA,1f_pyePZfjB0D9H0mGPytw,GP9Li0f0RrARysWoAVHY_w,1,2012-11-09T18:09:12Z,"Going to this Subway was some of my worst experiences ever. The employees dont seem to be trained on how to deal with customers appropriately and are almost always hostile.   The straw that broke the camels back was when I went in one day to order a footlong ham sandwich which is normally $5. It just so happens that this month was a special in which you can buy a 6-inch ham for $2. So I figured that I would just order the footlong to save the person making my sandwich the time of having to make two 6-inch sandwiches. Wow, was that a mistake. I get to the cash register and she rings me up for $5. I tell her that they have a special for $2 per six inch. She then begins to argue that I should have told her that before she made it! I was stunned. I walked out. I will never return to this Subway.",1,0,0,NEGATIVE,0.19562917947769165,0.9384797811508179,0.9542968273162842,0.8530956506729126
28396,03an5ytHalUpCjfN8vcjRA,mxx2dodBWxVmImiH7xJNVw,jt5PS6dVOOg5mbRIpmSEmA,1,2019-08-20T13:50:15Z,"This place is an absolute mess. The customer service is terrible. I went there today (8 /20) at 9:45 and there was a line in both the drive thru and inside. No help at all! Meanwhile the supervisor was arguing with a staff member. The supervisor was berating the staff member in front of everyone while customers were standing around waiting for service. Ridiculous.   On other occasions staff have been sitting. They don't even acknowledge you when you pull up to pay. Rather, they stick their hand out for your money dismissively. The food isn't even that good.  There are plenty of choices around. Try those.",1,0,0,NEGATIVE,0.5060005784034729,0.8852673768997192,0.35853657126426697,0.41015785932540894
31472,70vQqNfFTdA3FmqjFDnVfw,K6MhLh6K4Ba5rz1dCA4mQg,aXCjeDLBVGTpdEn2wNVqWA,2,2022-01-05T02:42:30Z,I have lived here for 2 years. This McDonald's never has the ice cream machine up and working.,0,0,0,NEGATIVE,0.030073463916778564,0.8945035934448242,0.9885431528091431,0.3391169011592865
52324,4AuBXliaKg3bDKVaaZvxbw,U_p6ne9CgPFVoj5KMjhgeA,h76s3JX_nC-YY3YzeEydMw,4,2017-06-10T02:22:20Z,"Overall it was a good visit. My son and I had a planned lunch date at a different restaurant. When we realized the time we knew we needed to grab something quick. He decided Panda Garden. I ordered a Panda bowl and he ordered a plate. His chicken portion was very small, therefore; I asked if that's all he get? The server went and asked another lady if she could give him more. The other lady looked at her and confidently said Yes! She added a whole piece of chicken. I'm thinking the server should have known she wasn't giving him the correct portion size.",0,1,0,POSITIVE,0.1441526561975479,0.9689963459968567,0.977878212928772,0.44535157084465027
60677,27eH5ZI6JvEIW66QadM8EA,6Z2DngEjitYyiIF3W60ejA,Q69aAV_i7DuXneg0jgfRQg,4,2018-12-12T23:12:03Z,Management got rid of the bad workers. This is good now and we will go back. Thanks for fixing this Chipotle! Service is much better now.,0,0,0,POSITIVE,0.011285696178674698,0.9976211190223694,0.5984833836555481,0.10464777797460556
42978,rSV7D00UpdZyQ4CXu5OWBg,2E1HnX8XFErHOQiIK2edvA,qccvhDe3Cji5NxNhq9pRXQ,4,2020-12-09T23:06:32Z,"Like all chick fil as, this one serves all the typical delights you may require. This location is located in the food court.   There is amole seating and many other food locations around it.   This is my favorite place to go to when I do visit the shops here.  Service is quick and the food is definitely up to chick fil a standards at other locations.",0,0,0,POSITIVE,0.4984687566757202,0.917457103729248,0.9908168315887451,0.06272940337657928
36887,nW5AdPPkCS1SuP1dLMssLQ,xT0oxEfJkAa2l5G3_BBY2g,Ho6b57Qh2ggNb9-7rNVU7Q,5,2017-07-26T11:32:41Z,"We went here and ordered inside as I had a student from China with me who wanted to see how different an American one was from hers. It was also her birthday and KFC is what she chose for dinner. Everyone was super nice and friendly, even the other family that was there. It was a great representation of how service should be! Oh, and the food was plentiful and delicious! The service was really fast. They've changed a lot from when I first came here almost a decade ago!",0,0,1,POSITIVE,0.06958677619695663,0.9971857666969299,0.9960235357284546,0.17958205938339233
52093,-UPvmVCG5WQfLIA-p7KI2A,TiAywsq2LnQ-PVg_cU7UDw,DJKQloAWiYi6WjUODBtFEA,5,2016-01-07T01:26:04Z,I cant speak for the other reviews but I went in today for lunch. The bathroom was spotless along with the rest of the restaurant. The food was the usual excellent as Popeyes always is every time I go. The staff were friendly and efficient. I was really impressed with the manager. He was all over the place at the same time. At one point when I was sitting in the dining area he came out and asked everyone how they were doing and if they were enjoying their meal. That's not something you usually see in a fast food place. Popeyes Corporate may want to take care of this very hard worker with a great attitude. I wanted to compliment him in person but he was in the back when I left and I didnt have the time to wait for him to come back up front. My only issue was the price. It costs $9 for a 3 piece combo. A bit steep for those of us on a budget.,0,0,0,POSITIVE,0.21938613057136536,0.9918078780174255,0.9797135591506958,0.10638095438480377
7060,FGjPgWgW-PYQsWKofpORQA,S6zgbeJWyfco0cs9oSbBwg,HoyMGLzcnG8XVVawoMihyQ,5,2010-03-19T04:16:53Z,"I think they have the best sandwiches in town. I've never been to the 9th street location in person, but I order lunch at work from them at least once a month and they deliver fast. :)",1,0,1,POSITIVE,0.04857734590768814,0.9504247903823853,0.9956968426704407,0.2509864866733551
697,31s1x27DnN2V-ptUWEdfTQ,yoa0PeRv9fuQRiHrzVgptA,7j-u9dwDEUgyzGd4LCY-bw,4,2014-05-29T12:20:11Z,"I go to this Subway a lot because it's right by my work. They're always very friendly and give my company's employees a discount! They also give out a free cookie with a combo! Every once in awhile they'll have a grumpy employee or a person that doesn't want to be there, but 75% of the time they're great! I only wish they served avocado year round like the one in Zionsville does.",0,0,0,POSITIVE,0.14901718497276306,0.9800827503204346,0.9913724660873413,0.3797811269760132
53140,KYIYLlApkJZNtfy55_aUBw,mtY1zzbG5etdDpZ3Qqy2ag,HVhAJVjn8W6aQoIUS-NvFA,4,2015-01-29T10:38:01Z,"We go to this Pizza Hut fairly often.  Their wings are amazing and as long as you don't opt for the buffet, the pizza is also very good.  The buffet pizza, however, is limited and often dry and overcooked.  The reason for this review is because of the member who served its.  She truly was wonderful.  She  cared about the customers and it showed.  My wife and I were so impressed that we told the manager.  She definitely added to the enjoyment of our visit!",1,0,0,POSITIVE,0.5055082440376282,0.99853515625,0.9902551174163818,0.30065807700157166
59506,jtvJ6JQ4D2z-SKdPkoU07A,zxQr_G8uXHUOJ7xOPXCsnQ,pnGx1ug4QpUV5rS3U9WpqQ,4,2012-05-14T13:52:03Z,"I like mcdonald's and this one has basically a new playplace. It is a good place to go an study during the day while picking up a snack. The playplace is not for children with weak upper body strength, because they have to pull themselves all the way up.",0,0,0,POSITIVE,0.100649394094944,0.25569477677345276,0.8407397866249084,0.34207889437675476
2712,sDbsELyAdRlpAs8vpQeKWQ,IbApI7ZtKq51-Kz11WN2MA,S_hPU22Dv35V0XwS2Tmn3A,1,2019-10-10T21:06:26Z,Is fast food really that complicated?  Ordered food through drive through.  Missing chicken? Yes at a chicken place! This KFC always has a help wanted sign.  Pretty much sums it up,1,0,0,POSITIVE,0.00012978205631952733,0.39089179039001465,0.9833143949508667,0.0036395788192749023
51719,CcaYQDslcBH_PA0wbwZtKQ,KXDiP5LvmOIAH2M7rQyquw,pi2cO9KgbxiGMJTtcIclcQ,5,2014-07-28T02:17:36Z,"This location is wonderful. The food is, always Fresh the, staff are always Professional. I only use the drive thru unknown about the inside",0,0,0,POSITIVE,0.008146092295646667,0.8351515531539917,0.9485733509063721,0.0013727053301408887
12412,FGjPgWgW-PYQsWKofpORQA,CT9oWv5b6cnRZG7B20hpSw,-rHRcJ5PtN48qYwRoKq3lg,5,2020-08-25T00:44:51Z,"Great sandwiches!! I've been here a couple times so far and I love it. I tried the 8-inch sandwich the first time I came, and it was so good that I bought the 16-inch during my second visit. The sandwich was very delicious and I will definitely go back again for more. The service was so fast and the employees were very friendly. I highly recommend this Jimmy John's location if you're in the area.",1,1,1,POSITIVE,0.6164888739585876,0.9866716861724854,0.9965055584907532,0.5376031994819641
2458,GGmioYZou5FlJ5vf2-qLmQ,q72shgPVGjYG-J-jjFFfcA,0Lyo4KcSrOekEK8_UnRD8Q,4,2018-07-20T23:58:54Z,"I found this location to be better than most of the Chipotle locations that I have been to. They have accommodated my requests in a friendly and accurate fashion. While there might have been some growing pains upon first opening, the place seems to be running well, and despite lines, they seem to move at a reasonable pace.",2,0,0,POSITIVE,0.26510724425315857,0.99244225025177,0.9379762411117554,0.275307297706604
50265,4iRZPPkZ4-EDbgEoYswUMw,Y9a8kw6f0Ai8T9vnQPfNqA,Zy4oujheewXRAEHkHg9QsQ,5,2020-07-31T03:06:09Z,"Fast, fresh and friendly.  2 gentleman behind the counter where great.   Sandwiches where fresh and made just the way we asked for them",0,0,0,POSITIVE,0.41632017493247986,0.993798553943634,0.9933542609214783,0.11317519843578339
53205,1c1X6tTyStXlVQMFBjQOAg,XKMThtOHNk-dJ-ExXFaq6w,4kAxjJeCo-cefaqrJN0oTg,5,2018-08-22T12:35:30Z,"I've been to this Chick Fil A multiple times. My parents live about 5 minutes from here and I've never had anything less than an excellent experience.   Every part of their service is on point. You know, usual Chick Fil A stuff but it doesn't feel like  oh, it's just their job to withhold that standard . It feels like  oh, they just carry that culture of excellence.  And that makes all the difference -- for me at least.   I went last night to get a spicy chicken sandwich with pepper jack cheese and bacon, add that creamy salsa salad dressing for the sandwich (trust me).   When I went, it was super crowded and I thought it was going to take long, and as usual, it was a breeze. The manager and window employee were there waiting with a smile with my food ready. Just great.   Inside, in the rare moments I go inside, is always clean. You'll always find the staff walking around to take your trash, see if you need a refill, and just be friendly and close by for whatever's needed in a moment.   One of my favorite Chick Fil A's hands down.",0,0,0,POSITIVE,0.3185543417930603,0.9696764349937439,0.9026287198066711,0.1065669134259224
5306,F_24wAKBIVdXEZY5ilNH9w,0kSXMbNFo7mdwTPj4iQv9A,VG-iyLlQ6jWnIk_MDIxvHg,3,2011-11-10T21:32:01Z,"Food just tastes better in New Orleans. And the food at Popeye's is no exception.  My fries were were crispy, seasoned, and delicious as they should be. And my chicken strips were hot, thick, and juicy. Pretty much just like my...  *Remainder of review censored by the Internet*",16,17,15,POSITIVE,0.02103208750486374,0.2660953998565674,0.9757455587387085,0.02802366018295288
47845,PlIyg-kaEIG2yhoakmnrkw,lPkP_TNt_4sNBAKHvSgx8w,heQZF5roLd94Ze0x2dRdMQ,4,2019-04-23T02:23:54Z,"They are finally open and are located on Sam Ridley close to Publix, by Jim and Nicks BBQ. The store is clean, food was fresh, our orders were accurate. BUT.... the employee we dealt with was rude so hopefully that changes.   This store and Almaville Road location are the best in the area, in my opinion.",0,0,0,POSITIVE,0.039055194705724716,0.5198001861572266,0.8312826752662659,0.03966490924358368
32134,MVLKOf25mj0MnqivWmdUwA,oYhOt9cRckwiOTRdCREbng,v4U7yV_M_BufJS4tBhTu8Q,3,2018-02-03T00:56:19Z,"This McDonald's has a good variety on the menu, but everything is priced too high for what you get. Staff is pleasant and courteous. Fast service. Store appears clean and well stocked with napkins, condiments, etc. Convenient location.",0,0,0,POSITIVE,0.45898476243019104,0.9544898271560669,0.9793724417686462,0.9903255105018616
8827,GnpSc9CbBnAO4uVEox3p0w,wEWRpwApsm4tITiUjN3WoA,ECxkYd9rMDvvCeWDCPp9yg,5,2018-01-31T07:50:54Z,"We have picked up food from this particular location on multiple occasions. The staff here has always been very friendly and kind. Furthermore, they have never gotten our order wrong and have always had our food ready upon our arrival. I highly recommend this Chipotle.",1,0,0,POSITIVE,0.26440876722335815,0.9943015575408936,0.989670991897583,0.18511196970939636
62142,WXvQTyjP4lL94K9aauWVmw,uE1q7v5I8UsR0WohUq7b0g,Ih2Yud-_g5hREXmVjQBRCg,4,2019-09-20T20:14:14Z,"I stopped in here for 5 days straight while visiting St Louis on business. Once inside, everything was happening in slow motion, but I got my food anyway.  The place is Veteran owned, which I admire, but the owner needs to hire a manager that spends less time on their cellphone texting and more time monitoring the workers. Solid 3 + 1 for Veteran Status.",0,0,0,POSITIVE,0.057290684431791306,0.6739761233329773,0.49157270789146423,0.0890481173992157
50238,WDT18nI5VIOI1b7z1G7_LQ,KXDiP5LvmOIAH2M7rQyquw,R2VZVQv44saipKwhHOFtnw,5,2019-08-18T01:09:34Z,"So the last 2 visits a new manager Alexandria has taken over this location she is very nice, professional  And the orders come out perfectly so I've risen my score up to a 5 star for excellent service and the  Food is still on point",0,0,0,POSITIVE,0.23715172708034515,0.9912304282188416,0.9875789284706116,0.007652922999113798
3239,Okp9reNh6b53JwtjTlQAdw,4wFZgzj4DXB3Mn7Q1WLhXg,kP51XtcSwBqLrsYnOHctUw,4,2012-10-26T14:38:46Z,"The way this location is positioned makes getting in and out of the drive thru a bit of a hassle.  Placing it on the corner of Kootenai and Vista, where the options to get back onto Kootenai are very limited.  I've found the staff at this location to be very personable, be it in the drive thru or in the dining room.  I've yet to have any problems with my orders, and always leave feeling like I've been welcomed like an old friend.",0,0,0,POSITIVE,0.14766734838485718,0.9558137655258179,0.2190534770488739,0.17683903872966766
33188,vjO7cPDREXPjfozY0u2L_A,MpKuSiczoO4FyFxEHvDjTA,dTMgLH3Im7hI_uC73HP7lQ,4,2014-02-18T01:23:26Z,"I love Chipotle in general and this location is another great one.  The staff is super friendly and helpful and the food was fresh and delicious.  The place was pretty crowded today, but they moved us along at a decent speed and I was on my way with my food in a good amount of time.  I do think they'd benefit from a larger space with more seating, because this location feels a bit cramped, but it's overall, this place is solid.",0,0,0,POSITIVE,0.5042569041252136,0.984687864780426,0.9928548336029053,0.3171105682849884
55130,_EJLYOjC4x_8d_4BbgZPgw,6XyQ3fGGMCVS1W7ma9chng,yoyLHfACINR1HmV2q1TYGQ,5,2019-11-22T15:51:45Z,Super friendly and nice! Has that excellent customer service they are known for! Chicken sandwich tastes great! No complaints here!,3,0,1,POSITIVE,0.0022285429295152426,0.9949804544448853,0.9639193415641785,0.007451805751770735
7051,bDNBsMltPLACTkYFIBB0Mg,jswWHPctnZGH3qqvN4mzoQ,82dG3y-j3r6BXihUkfL4zg,4,2015-08-23T20:35:21Z,"I only come for one thing...Fountain Diet Coke.  The drive thru may look crowed, but this location knows how to hustle.  The staff here moves the line quickly morning, noon, and night.  Always consistent, friendly, helpful employees.  One of my favorite places for a quick soda.",2,1,4,POSITIVE,0.4409697651863098,0.9940201044082642,0.0660349428653717,0.3975728750228882
19198,fp_SXpuPXtYySgxsNxG8zg,u3cttqqjTzrQJV8ziE9aUw,HqmLLMgftvtYLq7u6mCYMg,5,2016-04-14T07:49:43Z,"This location has the best employees of any Taco Bell in town! They always have someone in the Drive Thru that's super energetic and sweet. And even when I go inside I'm ALWAYS met with nice employees. This is also the only location in town that's never messed up my order. A round of applause for the manager here, seriously.",0,0,0,POSITIVE,0.20445513725280762,0.9981468319892883,0.9703945517539978,0.22469471395015717
2639,qXZooaeOrKHCrLHK99VHwg,u3jHcx2zTkTTraOv_zQaHg,PhAl922v7_B98KXZqJ1OrQ,5,2014-08-23T01:21:40Z,"I've eaten at Chick-fil-a in basically every state they have them and this is the best one ever!  All chick-fil-a's are clean and maintained. I love the soft music they play in the background. The staff is always super friendly.  This one lived up to all Chick-fil-a standards in quality food and service.  What makes them the best are the little details that I haven't seen anywhere else.   -they have a sprinkle bar where kids can add their own sprinkles to their ice cream  -they have little cups of Cheerios for the baby munchers  -they have a step stool in the bathroom for easy access for children  -they have little mouthwash cups in the bathroom to freshen your breath  -they have monthly calendar events that offer specials and deals  If I lived here, this would be my go-to place. Sadly, we're just passing through.  Thanks to Rachel Little who was our very friendly and attentive server.",4,0,0,POSITIVE,0.42870569229125977,0.9037091732025146,0.9862985014915466,0.1478395164012909
54531,HiQwgtgkvkqJmZrCyF2jBQ,xaQrm6O1rshtPLWTpG2Y_Q,zq9Nxx8dXv-5-uWrE6VJ4g,5,2019-08-09T13:02:27Z,By far the fastest McDonald's I've ever been to. I came for breakfast and subbed bacon for sausage on the McGriddle and my order was perfect when I got it!,0,0,0,POSITIVE,0.1564330905675888,0.9757493734359741,0.9734607338905334,0.10441155731678009
3100,jOOOrH5n2ijnsZKxzPSAiw,lAMh24SC6G9ayTfOwSn5yg,tHdVCRSimTgxN6K2DL73yg,4,2019-03-30T16:04:12Z,"Love that Chick Fil-A puts order takers outside when the drive thru is crowded. We just wanted drinks and a small order of nuggets and everything was great. Moved through the line quickly. Their parking lot is tiny, which may be a drawback to some. We would stop here again.",0,0,0,POSITIVE,0.2606428563594818,0.9947373867034912,0.9908621311187744,0.2755018472671509
25318,RPdXNVtevsVu-7MM6HeL-g,6ZdfHGppBflEGu0zMzSZGA,aP41y6hkTFQdxPsIdX1zpQ,5,2013-08-16T22:20:46Z,"Don't get surprised if you see there is a long line of cars at this location, the people who work there is just nice and friendly beyond the expectations. My daughter love to go their to have the kids meal and to play . I like the wifi it is fast and smooth , the restaurant's bathroom is super clean all the time",0,0,0,POSITIVE,0.1334546059370041,0.981661856174469,0.4237090051174164,0.016253134235739708
41990,tJ2YnHZp55sNxTFanF0MDg,sj9AfSQyp6tVmi5kqaiaCw,8xsjUgN17ugQoUMiWCRz0w,5,2019-06-14T16:30:00Z,"6.14.19 Friday Lunch, Alice Manager,Essence Front Counter. Wonderful greeting when you enter, popcorn shrimp great flavor & price. Chicken is right on seasoning, keeping customers happy with great service",0,0,0,POSITIVE,0.002843314316123724,0.9845925569534302,0.9068253040313721,0.409289687871933
27756,_Glb44hQtdSHOiV6UeNMVA,AGL4hjtLTpWNrO7uGIik9Q,iKqJJorXVvmVW9bTsBfWyg,3,2012-04-17T15:31:18Z,Typical sonic. The food is always good for fast food type food. The order takers sometimes do not listen when ordering. The car hops are always friendly. I will be back.,0,0,0,POSITIVE,0.0038025921676307917,0.5808771252632141,0.965338945388794,0.03143051639199257
6661,jshnKTsnoXLSez5XD1qo7Q,5xQl8fZS3IH8mr1_VjQWqg,K_4r20HvBzbTkpQg6sLaOA,5,2017-07-19T03:23:00Z,"Look, the food is the food. This place gets 5 stars because they offered my son a sticker, which he lost at some point while we were eating. A worker over heard me asking him what happened to his sticker. He care by with two more stickers! When my son ate all of his food I went to get him an ice cream cone, but I asked them not to make it too big because it was for a two year old. Well, they made it the perfect size and didn't charge me! The experience I had at this Mc Donald's is the best I've ever had. Thank you, and keep up the good work!",0,0,1,POSITIVE,0.0409783236682415,0.1994328498840332,0.9972861409187317,0.008456363342702389
27836,EbRp29tSca4DpB9NM6N1SA,IbXd-pIagszYy5wKBZZMBw,c8fC_q57Pz5zkYR3wmQ85g,4,2016-12-29T17:11:09Z,Such a good Taco Bell. Food came out so fast and was fresh and hot. Very flavorful! Employees were nice as well.,0,0,0,POSITIVE,0.3610738515853882,0.9677417278289795,0.9956626892089844,0.14870426058769226
29787,PnD4caXTlkH-ZRe2xmsh-g,7ZWzZKGQ__xCj9oQpb4kwg,snL6P5qPszDCtYXpLC4qEA,5,2019-08-06T02:22:36Z,Always fast whether you order ahead or pick up. They also have delivery options which can be really nice. The bread is absolutely delicious and addicting. Great sandwich and great service.,1,0,0,POSITIVE,0.5274870991706848,0.9917449355125427,0.995976448059082,0.2777262330055237
31825,NuMR1xJu6Ewxaicc4yLOFw,qouBraBPVMWmY3UlBvZXtw,_XY23mMXaAV0n9mV606NAw,5,2015-01-04T00:14:06Z,"I like Chik-Fil-A! Sometimes it's not always about the food. This place is about customer service! They serve you at the counter,  they are polite, they are attentive,  they serve you at the table and with them it's always  my pleasure . This store has a big outdoor patio and a table situation that can seat a group of 12.   Now back to the food. The salads are my  go to  especially the Harvest with the lemon avocado dressing. Chicken is tender juicy and delicious It has too much sodium for me to eat on a regular basis.  The waffle fries are the best in the industry. The combination of sauces you can ask for also is a bonus. If and when I eat fast food this is where I head.",0,0,1,POSITIVE,0.005660904571413994,0.9468880295753479,0.6121161580085754,0.013397729955613613
45560,gVJuK1B1E2vUpqgkiwIk_w,mi7avv7iPduKDYca587OOw,JL79DT5s_heGnvwHlqG_xA,5,2017-12-30T21:42:51Z,"AMAZING! The food is great, the customer service is unmatched, and it's constantly cleaned. This place is always busy, but I always love going here. They work efficiently and quickly. I appreciate that they have people come around and ask if you need refills, your trash cleaned, or more condiments. You guys are the best!!!",1,0,0,POSITIVE,0.4452226459980011,0.988030731678009,0.9956773519515991,0.08391398936510086
12852,veiWJpG89acKOqKLknGeWw,ASSku-TMW0vF5kXlMonvkg,h-ql4lWcNuec5dfqGrsiyg,5,2017-10-25T20:31:13Z,"Wonderful customer service. Ran out of cold cut combo lunchmeat by 12 noon today. Substituted Black Forest Ham, which was really good too. Gave a small container of pepperoncinis when asked for them  on the side,  which was a nice touch. Usually most Subways seem fairly decent; this one is a cut above.",0,0,0,POSITIVE,0.04963764548301697,0.9980607032775879,0.7291225790977478,0.02852172777056694
54885,8fIIeyRpL-osIWF8oDGOeA,7qtuJD6OH67Nu6OtxQiWxQ,6jlYs2gK9XD46KIYW4qsUQ,5,2013-05-20T06:41:41Z,I love Panda Express! The orange chicken is always great. My dad and I tried their pot stickers for the first time today. They were so good that we ended up getting 2 more orders.,0,0,0,POSITIVE,0.19252581894397736,0.4868263900279999,0.9839044213294983,0.20671987533569336
51110,VIm6KdAPagsXjC1oQWfsWw,_sxfMOKphtb9S_4tq5qXQw,qQNuFsTChXzSv44Sd-0eng,4,2019-03-12T14:12:00Z,"Adriann is an awesome employee, she double checked everything and her smile is just what people need in the morning.  I ordered a supreme croissant combo with a coffee.  She gave me exactly what I asked for, condiments and so forth.  Visit this location in the morning when Adriann is working drive thru you will not be disappointed",1,0,1,POSITIVE,0.2540881335735321,0.9977299571037292,0.9827657341957092,0.2901339828968048
50166,B2fibZ80WW-DRXCO6tZsuQ,nuj-sOfJJjMomL0b6Bj_qg,-qqE4jqXf2E_cYx08kIPDA,1,2021-04-03T01:17:04Z,This the second time in a row that they got my order wrong. I will not be retuning to Panda Express.,0,0,0,POSITIVE,0.029260462149977684,0.9586966037750244,0.9833037257194519,0.14621812105178833
35560,2qg67Mq6cKjl1GPbls32Dg,zJRb2g0LRqjNsV_P-A3E7Q,WyppNLS19MSGeinUWyj31A,5,2019-07-26T15:27:54Z,This is a great subway! Edwin has my sandwich's ready before I arrive. I have them make the lunches for my two girls when I am running late to take them to school or camp. Edwin knows the drill and has the two bags in his hand to give to me as I walk in the door! Great Service! Edwin gets it!,0,0,0,POSITIVE,0.1863042116165161,0.9991704225540161,0.9980047345161438,0.0721110850572586
60854,0mkWBczOhKj1QUkQvG86lQ,3mn7QWaYcM0OfonsGb2GTw,PFF-4KVoy0hS7vX16s2fyg,3,2018-04-22T04:59:36Z,I love Popeyes but this time wasn't great. I got the 5 piece tender meal and asked for ranch they said they had no ranch and I got a sweet tea. I get home drink a big gulp of nasty unsweetened tea!!,0,0,0,POSITIVE,0.047359004616737366,0.9119248390197754,0.98652583360672,0.47584420442581177
16239,zAhlMpZlyFRY2fDWKMeQzQ,qT56TTpIcJRvPaAaJpp1GQ,sUcEr3AicXSuDD1Ik83nNQ,5,2019-12-11T07:04:45Z,"It's way way better then subway, wicked fast, and they are very generous with the amount of meat!  I think it's a good value, I like those delivery till 3am!  All of these add up to 5 stars for me... because it's great for what it is (better then expected) and it's a good value!",0,0,0,POSITIVE,0.24257402122020721,0.9927000403404236,0.9469591379165649,0.9352970123291016
1996,blUgn4gm4pQtbPrx_sY9sw,9XTS6HYZ454EDpm7aV5aMw,s3BrAZf_sxaeOgUVHecxuw,5,2013-02-14T04:09:10Z,Best breakfast in town!  Love the sausage!,1,0,0,POSITIVE,0.0014443733962252736,0.164658784866333,0.9953059554100037,0.12130016833543777
13419,ivmUyL6s8rKkNn0oqjoylg,lAW03ccfMEuRZiDqvVgc0w,pnw1k2G4IKSuP8Lt6R0eow,3,2016-01-07T01:15:19Z,For a Wendy's this location is pretty decent and the drive thru is fast.  This location is  the difficult with regard to navigating entrance and exit to the parking lot.   I recommend checking food before you leave (like plain burgers) and make sure their is substance to the chili (sometimes it's like broth!).  I'm sure I'll see you again for a late night post concert bite.  Faves here: Jr Bacon Cheeseburger and Chili with extra hot sauce oil!,1,0,2,POSITIVE,0.4072415828704834,0.6165627241134644,0.9739287495613098,0.30656182765960693
1086,qXZooaeOrKHCrLHK99VHwg,OKuXvq7GfsWcIMY1PT_x9A,amliWCkipIqriL5EwcjdRg,5,2018-04-08T13:49:15Z,Consistently a great road trip stop. This is the first time I'd seen gluten free buns available in the app.   Very friendly staff. Clean facilities.,2,1,2,POSITIVE,0.030355125665664673,0.9552797079086304,0.9761287569999695,0.0702090635895729
8053,FGjPgWgW-PYQsWKofpORQA,qN3Wd_A_0BQE1Qt4u_oZvw,NmZSFszpbLRAZlIq1tpiDQ,5,2015-11-12T19:56:17Z,I am so amazed how fast the delivery is to my office. The food is great and always consistent. I order online and the delivery really is freaky fast!,0,0,0,POSITIVE,0.13167919218540192,0.984900176525116,0.9943901300430298,0.053306616842746735
54797,qFwKNXKt2fvCatrLAqDONg,IxXXJNHrctPE2e7RVcsdIg,pA1x5HAHYmCWCNh-VwIYtg,5,2019-05-11T02:33:50Z,"A & J at the window on 5 /10 /19 at 10:31pm were wonderful. Polite, efficient, and friendly. Would 10 /10 recommend going to this location because they are the best thing about it.",0,0,0,POSITIVE,0.2506971061229706,0.9883803725242615,0.9830767512321472,0.2504842281341553
30828,8ctpggLquO-FGvrLfbByjA,DjQHjmuTQPq_DxSq04ueQA,rkywXEv4gmQb5TEKEtfS3A,4,2017-03-02T18:43:57Z,"The first lady that I was greeted by, was extraordinarily nice and helpful. I could tell she was new, and trying her hardest to be outgoing. She offered me a sample of the new 5 spice shrimp, and I was not a fan. We laughed and she then passed my food on down the line. 2nd lady was not talkative, however was fast when scooping my food. The the guy rang me up and I was out of there to go enjoy my meal at home.  I arrive at home with my Black Iced Tea from Starbucks(black tea is the best drink to drink with Chinese food). Throw on my recorded episodes of Judge Judy, and begin to chow down. My chow Mein was cooked perfectly, with the right amount of veggies mixed in. The orange chicken had the perfect amount of sauce coated on and the chicken itself, was nice and juicy on the inside. The teriyaki chicken was put out freshly when I order it, and even though there was still some in the old batch, the lady proceeded to take fresh pieces to cut for me. Now....the Beef n Broccoli was decent. The broccoli was out of this world, but the beefy was WAY TOO chewy! HOWEVER, I will be returning to this location repeatedly.   They receive a 4 instead of 5, based solely on the 2nd lady who served me and the Beef from the Beef n Broccoli.",3,2,2,POSITIVE,0.07385869324207306,0.9631711840629578,0.9874541759490967,0.22995081543922424
47532,bMMf5bjTAT8LrwhE84ZuNw,U19IvPjT2uRGX3Kp-OhmWA,SSXu0yy5rbRvOZUJVqMxAw,5,2019-04-27T15:30:23Z,One of the nicest chipotle restaurants I have ever went to . Everything was clean and good portions .,0,0,0,POSITIVE,0.07202738523483276,0.8847078084945679,0.992598295211792,0.18842990696430206
