"business_id","name","stars","state","city","address","postal_code","categories","is_open","latitude","longitude","by_appointment_only","accepts_credit_cards","monday_hours","tuesday_hours","wednesday_hours","thursday_hours","friday_hours","saturday_hours"
"eZNBKIqJi5w7-bGh501ovw","McDonald's","2.0","TN","Gallatin","990 Greensboro Dr","37066","Fast Food, Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Burgers","1","36.359489","-86.498136",NULL,"True","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-1:0","4:0-1:0"
"jSZQ89WehnfYJcYMGQO2og","McDonald's","1.5","PA","Gilbertsville","1015 E Philadelphia Ave","19525","Coffee & Tea, Burgers, Restaurants, Fast Food, Food","1","40.3265572172","-75.6198961437",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"WhzPmavp93LcoFVZSELUSw","McDonald's","2.5","NJ","Glassboro","656 Delsea Dr","08028","Pizza, Fast Food, Coffee & Tea, Restaurants, Food, Burgers","1","39.7170462699","-75.1128065586",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"vE_Y-3EWeu-IWlzpDKagvg","McDonald's","2.0","IL","Godfrey","5511 Godfrey Rd","62035","Coffee & Tea, Restaurants, Fast Food, Food, Burgers","1","38.9468801489","-90.190243721",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"8qGe4GQYyZstFhYa0rvpIg","McDonald's","2.0","CA","Goleta","146 S Fairview Ave","93117","Food, Burgers, Restaurants, Fast Food, Coffee & Tea","1","34.4368597759","-119.830185537",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"j6TDQvbRoMszGR0hyaVxvw","McDonald's","2.5","CA","Goleta","6900 Marketplace Dr","93117","Food, Fast Food, Restaurants, Burgers, American (Traditional), Coffee & Tea","1","34.4290262964","-119.8701265695",NULL,"True","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0"
"HMyXpfUQud_7B0OsmBuNcg","McDonald's","1.5","TN","Goodlettsville","304 Long Holllow Pike","37072","Coffee & Tea, Burgers, Food, Fast Food, Restaurants","1","36.3256896965","-86.7017278075",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-4:0","5:0-4:0"
"52DsTBhg8NjKDQ6sVaqB7w","McDonald's","2.0","TN","Goodlettsville","906 Two Mile Pkwy","37072","Fast Food, Burgers, Coffee & Tea, Food, Restaurants","1","36.3001474","-86.7000323",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"d4qVVElEjQrsKBg3ytSWww","McDonald's","1.5","IL","Granite City","2045 Madison Ave","62040","Food, Fast Food, Restaurants, Burgers, Coffee & Tea","1","38.7008355403","-90.145560801",NULL,NULL,"5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","4:0-0:0"
"CBXly4YEShOzxA6524BE3Q","McDonald's","1.5","IL","Granite City","1515 Johnson Rd","62040","Food, Fast Food, Coffee & Tea, Burgers, Restaurants","1","38.7236247","-90.1214665174",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"nphMADgWEWqQ_CM_-tWFMw","McDonald's","1.5","IN","Greenfield","2290 N 600 W","46140","Fast Food, Burgers, Food, Restaurants, Coffee & Tea","1","39.8166227974","-85.9158164263",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"RGMPK0znWtlP6Sr9yHntsA","McDonald's","2.0","IN","Greenwood","2252 US Hwy 31 S","46143","Burgers, Food, Fast Food, Coffee & Tea, Restaurants","1","39.5840045","-86.1005789",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"7a3P2nje3j65pX6d5xYCvA","McDonald's","3.0","IN","Greenwood","121 Marlin Dr","46142","Restaurants, Coffee & Tea, Burgers, Fast Food, Food","1","39.6176822603","-86.1591591724",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"e8bOuDRCsHOb5IqQrapT2Q","McDonald's","2.5","IN","Greenwood","2556 S Sr 135","46143","Coffee & Tea, Food, Burgers, Fast Food, Restaurants","1","39.5785806247","-86.1595568061",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"9T0KlT0HW75LM-sTEPBPbg","McDonald's","1.5","IN","Greenwood","1197 S Park Dr","46143","Fast Food, Coffee & Tea, Restaurants, Burgers, Food","1","39.6148030969","-86.0793279188",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"f44uARFaTuIPmbMn2VlSXg","McDonald's","2.0","LA","Gretna","140 Lapalco Blvd","70056","Sandwiches, Burgers, Coffee & Tea, Restaurants, Food, Fast Food","1","29.8819030867","-90.023102694",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"Mu90i2c_9B5LOW4FpCWjEw","McDonald's","1.0","LA","Gretna","709 Terry Pkwy","70056","Restaurants, Fast Food, Burgers, Sandwiches, Food, Coffee & Tea","1","29.8998883024","-90.0298833754",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"xZxAoUnClT5wm0-QuZPFwg","McDonald's","2.0","LA","Gretna","501 Westbank Expy","70053","Restaurants, Food, Imported Food, Ethnic Food, Specialty Food, Fast Food, Coffee & Tea, Burgers","1","29.9101355887","-90.0572342379",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"zZKnptPeSPSkza6SKq00HQ","McDonald's","1.5","LA","Gretna","1212 Stumpf Blvd","70053","Food, Coffee & Tea, Fast Food, Sandwiches, Restaurants, Burgers","1","29.9146099335","-90.046379",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"1v5n-Sb3HW_2Uhaq1X1PdQ","McDonald's","1.5","FL","Gulfport","5111 Gulfport Blvd","33707","Restaurants, Burgers, Fast Food, Coffee & Tea, Food","0","27.7485455886","-82.7024401724",NULL,"True","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","0:0-0:0"
"Skjt4qu-ix90v4r4blJ07A","McDonald's","2.0","PA","Harleysville","274 W Main St","19438","Food, Restaurants, Coffee & Tea, Burgers, Fast Food","1","40.2667762942","-75.3763604164",NULL,"False","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0"
"k52dmNDRnhwpwEju7LI-fg","McDonald's","2.0","NJ","Harrison Township","111-123 Bridgeton Pike","08062","Restaurants, Burgers, Fast Food","0","39.7247476938","-75.2208177531",NULL,"True",NULL,NULL,NULL,NULL,NULL,NULL
"zaCX8VFkfunbp3yH60Zg_Q","McDonald's","1.5","LA","Harvey","1505 Manhattan Blvd","70058","Burgers, Food, Restaurants, Fast Food, Coffee & Tea, Sandwiches","1","29.8945946","-90.0597248",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-4:0","0:0-0:0"
"k09pb0lnZfJ_TrcCH3VqrQ","McDonald's","1.0","LA","Harvey","3407 Lapalco Blvd","70058","Fast Food, Burgers, Restaurants, Food, Coffee & Tea","1","29.8694788846","-90.0768452883",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"HgzSkvWHctw5pTQVfKNegQ","McDonald's","2.0","PA","Hatboro","121 N York Rd","19040","Food, Restaurants, Burgers, Coffee & Tea, Fast Food","1","40.1799606","-75.1059038146",NULL,"True","6:0-23:0","6:0-23:0","6:0-23:0","6:0-23:0","6:0-0:0","6:0-0:0"
"6RVwHKupjKs8lyu2qDQXtw","McDonald's","3.0","PA","Hatfield","1511 Bethlehem Pike","19440","Food, Restaurants, Coffee & Tea, Burgers, Fast Food","1","40.2881452","-75.2656267583",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0"
"wCml58X_fTAbWXVLTQY_4A","McDonald's","2.0","PA","Havertown","1232 Westchester Pike","19083","Fast Food, Restaurants, Burgers, Food, Coffee & Tea","1","39.9724686161","-75.3184247017",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-4:0","0:0-0:0"
"XK-mrAzh0cxD4U5Kmhy0fw","McDonald's","2.0","MO","Hazelwood","6270 Howdershell Rd","63042","Coffee & Tea, Food, Burgers, Restaurants, Fast Food","1","38.7836610122","-90.3787265718",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"3gqWbaq86WGLScQlcMXEyg","McDonald's","2.5","MO","Hazelwood","7300 N Lindbergh","63042","Fast Food, Coffee & Tea, Restaurants, Food, Burgers","1","38.7833590415","-90.354909051",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"VZxyWuhu_wF1wqeZHo2uDg","McDonald's","1.5","MO","Hazelwood","8700 Pershall Rd","63042","Food, Coffee & Tea, Fast Food, Restaurants, Burgers","1","38.7738449516","-90.3357924521",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"Tvn4DEIXkRm9QY_IQ_HJJA","McDonald's","2.0","TN","Hendersonville","305 New Shackle Island Rd","37075","Food, Restaurants, Burgers, Coffee & Tea, Fast Food","1","36.321433","-86.623037",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"HiQwgtgkvkqJmZrCyF2jBQ","McDonald's","1.5","TN","Hendersonville","258 Indian Lake Blvd","37075","Burgers, Food, Fast Food, Coffee & Tea, Restaurants","1","36.326555","-86.5942623",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"UrB8opztqsAB_0ZyN3MnFQ","McDonald's","1.5","TN","Hendersonville","393 W Main St","37075","Coffee & Tea, Burgers, Food, Restaurants, Fast Food","1","36.3026386131","-86.6277658939",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"l-JQja1KoFdjaP8AJp_mvQ","McDonald's","1.5","TN","Hermitage","5800 Old Hickory Blvd","37076","Food, Burgers, Restaurants, Coffee & Tea, Fast Food","1","36.169214","-86.5998413",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"11_eIDfQ146e1J3CMPjpqA","McDonald's","2.0","TN","Hermitage","3470 Lebanon Rd","37076","Burgers, Food, Hot Dogs, Restaurants, Fast Food, Coffee & Tea","1","36.1922695476","-86.6249915166",NULL,"True","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0","4:0-2:0"
"KwWmZOV6q6GTva8j6h05Nw","McDonald's","1.5","TN","Hermitage","4734 Lebanon Pike","37076","Fast Food, Restaurants, Burgers, Coffee & Tea, Food","1","36.2154354503","-86.5933965845",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"OazW8HaMRQjo2bDEwl-WiQ","McDonald's","2.0","FL","Holiday","2909 US Hwy 19 N","34691","Fast Food, Restaurants, Food, Coffee & Tea, Burgers","1","28.2010671","-82.7404559",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"IRrUGBV4BjumBG3oiRRF9Q","McDonald's","2.5","PA","Holmes","2711 Mac Dade Blvd","19043","Coffee & Tea, Restaurants, Burgers, Food, Fast Food","1","39.9002746048","-75.3040266037",NULL,NULL,"6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0"
"pgEEHd7S83QsF6IFdWJkwA","McDonald's","1.5","PA","Horsham","Pa Rte 611 And Pine Ave","19044","Burgers, Fast Food, Restaurants, Food, Coffee & Tea","1","40.175032","-75.128636",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"CxoRg-ZcXdpqXWmUJliYog","McDonald's","2.5","FL","Hudson","9441 St Rd 52","34669","Restaurants, Food, Fast Food, Coffee & Tea, Burgers","1","28.3316185901","-82.6584090292",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"wIFiBEXMMtMuP9kgxYMQZA","McDonald's","1.5","FL","Hudson","10319 County Line Rd","34609","Food, Burgers, Fast Food, Restaurants, Coffee & Tea","1","28.434438","-82.5503601779",NULL,"True","4:0-2:0","4:0-2:0","4:0-2:0","0:0-0:0","0:0-0:0","0:0-0:0"
"edMDjyhuyaaRo5nOstjlpg","McDonald's","2.0","NJ","Hurffville","122 Delsea Dr","08080","Food, Fast Food, Restaurants, Coffee & Tea, Burgers","1","39.7818502116","-75.1014769077",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"F-L_qhgCWukNYwjck9vwzw","McDonald's","2.5","IN","Indianapolis","5140 W Washington St","46241","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.7541128429","-86.2471054571",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"MTm2ttAKyfkn2c55PySsPA","McDonald's","2.0","IN","Indianapolis","7279 N Keystone Ave","46240","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.8877206464","-86.1214834437",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-0:0","5:30-0:0","6:0-0:0"
"uOf1XvY9yPEssWP8WBfgZA","McDonald's","1.5","IN","Indianapolis","5199 N Keystone Ave","46205","Coffee & Tea, Restaurants, Food, Burgers, Fast Food","1","39.8471235258","-86.1224759408",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-2:0","5:0-2:0","5:0-2:0"
"dGlMJzK84qUU8zwdbjUjmw","McDonald's","1.5","IN","Indianapolis","5416 S East St","46227","Coffee & Tea, Fast Food, Food, Restaurants, Burgers","1","39.6889988507","-86.1493831873",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"cFFUSPIJfjm5pbgLGu91XA","McDonald's","1.5","IN","Indianapolis","4705 E 10th St","46201","Fast Food, Restaurants, Food, Coffee & Tea, Burgers","1","39.781089","-86.0900759",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"03an5ytHalUpCjfN8vcjRA","McDonald's","1.5","IN","Indianapolis","1020 Broad Ripple Ave","46220","Burgers, Fast Food, Coffee & Tea, Restaurants, Food","1","39.870249","-86.140767",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"QkcPjBcJ_ndCG60HWfZ-fQ","McDonald's","2.5","IN","Indianapolis","2830 S Madison","46225","Coffee & Tea, Restaurants, Food, Burgers, Fast Food","1","39.7249991","-86.1522608",NULL,"True","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0","5:30-0:0"
"su7Yky-5T1ZD7FTGg1qMag","McDonald's","1.5","IN","Indianapolis","6056 W 71st St","46268","Coffee & Tea, Restaurants, Burgers, Food, Fast Food","1","39.8821861603","-86.2660887837",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-2:0","5:0-2:0","5:0-2:0"
"vIozkqGCcKZteMYouua5Cw","McDonald's","2.0","IN","Indianapolis","3201 E 96th St","46240","Restaurants, Food, Fast Food, Coffee & Tea, Burgers","0","39.926443","-86.111168",NULL,"True","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-2:0","4:0-2:0"
"kXf1ub58e2IRQ3U7eEQjng","McDonald's","2.0","IN","Indianapolis","6061 E 82nd St","46250","Coffee & Tea, Restaurants, Food, Fast Food, Burgers","1","39.9047118675","-86.064145267",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"j76unyU-BZnZQjOMRb2ldw","McDonald's","2.0","IN","Indianapolis","9536 N Meridian","46260","Fast Food, Coffee & Tea, Restaurants, Food, Burgers","1","39.9265432461","-86.1586079",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"MBpl7cTqlJblEj0E8qSS6g","McDonald's","1.5","IN","Indianapolis","3909 W 96th St","46268","Fast Food, Restaurants, Coffee & Tea, Food, Burgers","1","39.9257136739","-86.2286344171",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-1:0","5:0-1:0"
"sMZe5nmFqffApI_-ReO4xQ","McDonald's","2.0","IN","Indianapolis","4941 Knights Way","46217","Coffee & Tea, Burgers, Food, Restaurants, Fast Food","1","39.6931258103","-86.1874618419",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"_RHKuqA3mCHBaNyoljJTrQ","McDonald's","2.5","IN","Indianapolis","3021 Southeastern Ave","46203","Restaurants, Food, Coffee & Tea, Burgers, Fast Food","1","39.7588882824","-86.1131304502",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"-cXxMH_oL82mOK6MBAjOHA","McDonald's","2.0","IN","Indianapolis","3649 S Keystone Ave","46227","Fast Food, Coffee & Tea, Restaurants, Burgers, Food","1","39.7126647","-86.1200319",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"5iWGiyNiiiRGvPah8mJJaw","McDonald's","1.5","IN","Indianapolis","5030 Southport Crossing Pl","46227","Fast Food, Food, Coffee & Tea, Restaurants, Burgers","1","39.6653029397","-86.0832197964",NULL,"True","4:0-23:0","4:0-23:0","4:0-23:0","4:0-23:0","4:0-0:0","4:0-0:0"
"LZHiuorqSMLdTJoGCV-UIw","McDonald's","2.0","IN","Indianapolis","2230 S Sherman Dr","46203","Food, Fast Food, Burgers, Restaurants, Coffee & Tea","1","39.7368705354","-86.1023112",NULL,NULL,"4:0-23:0","4:0-23:0","4:0-23:0","4:0-23:0","4:0-23:0","4:0-23:0"
"gRZfY0lrS4JyFg4lgQfczA","McDonald's","2.0","IN","Indianapolis","9851 E Washington St","46229","Burgers, American (Traditional), Restaurants, Fast Food, Coffee & Tea, Food","1","39.7742396899","-85.9938392043",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-1:0","5:0-1:0"
"mw-Vn0mmSTYR1ZkQaHdeBQ","McDonald's","1.0","IN","Indianapolis","7236 W 10th St","46224","Burgers, Fast Food, Food, Coffee & Tea, Restaurants","1","39.779622","-86.288322",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"1riuPe3T4qcDkYlmEPku_Q","McDonald's","2.0","IN","Indianapolis","7229 E Washington","46219","Food, Burgers, Restaurants, Coffee & Tea, Fast Food","1","39.7720070831","-86.0388278961",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"3UgJp_NqcBOrBE9ANvVxRQ","McDonald's","1.5","IN","Indianapolis","3828 W Morris St","46241","Restaurants, Fast Food, Food, Burgers, Coffee & Tea","1","39.7502781622","-86.2262780964",NULL,"True","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0","5:0-4:0"
"uR--z40doqUJNP5WVsSKLQ","McDonald's","1.5","IN","Indianapolis","6830 W 38th St","46254","Fast Food, Restaurants, Food, Coffee & Tea, Burgers","1","39.824026","-86.280518",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"NIlAb8xuqKyvvqV9mwK6Hg","McDonald's","2.5","IN","Indianapolis","5935 Madison Ave","46227","Coffee & Tea, Food, Fast Food, Burgers, Restaurants","1","39.6802746146","-86.1315974593",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0"
"j7JUGY0WtfGaV8DnkmNNGQ","McDonald's","1.5","IN","Indianapolis","2425 E 38th St","46218","Restaurants, Burgers, Fast Food, Food, Coffee & Tea","1","39.8249199531","-86.1206050962",NULL,"True","5:0-0:0","5:0-2:0","5:0-2:0","5:0-0:0","5:0-0:0","5:0-0:0"
"2Ax2c1Ok3bCa2CO-HKIzHQ","McDonald's","1.5","IN","Indianapolis","2551 Emerson Ave","46218","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.8049663412","-86.0825408712",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"02exrrOiVaTnrRXQGaYCDA","McDonald's","1.5","IN","Indianapolis","5540 Michigan Rd","46228","Burgers, Restaurants","0","39.852922","-86.195693",NULL,"True",NULL,NULL,NULL,NULL,NULL,NULL
"3hmjz4VDytVaPy7drmvnDw","McDonald's","2.5","IN","Indianapolis","4044 E Southport Rd","46227","Coffee & Tea, Burgers, Fast Food, Food, Restaurants","1","39.6658866","-86.0979896",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","0:0-0:0","0:0-0:0"
"wdFMJH5synpdp0jMNdCHNw","McDonald's","1.5","IN","Indianapolis","6155 Crawfordsville Rd","46224","Coffee & Tea, Fast Food, Restaurants, Food, Burgers","1","39.7998889324","-86.2682582679",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0"
"EEOgBTYNuaAHDSOBXauQxQ","McDonald's","3.0","IN","Indianapolis","7190 Pendleton Pike","46226","Restaurants, Coffee & Tea, Fast Food, Food, Burgers","1","39.8294352153","-86.0423851758",NULL,NULL,"6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0","6:0-1:0","6:0-1:0"
"dv_AMvV9J-6qrke4BUQuEA","McDonald's","2.5","IN","Indianapolis","7911 US 31 S","46227","Restaurants, Fast Food, Burgers, Coffee & Tea, Food","1","39.651490673","-86.1374375465",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"HqjKx2lWhVa8jjhPNkkLEw","McDonald's","1.5","IN","Indianapolis","3515 S Post Rd","46239","Food, Coffee & Tea, Restaurants, Fast Food, Burgers","1","39.7172298928","-86.0076418519",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"RL6BaK196Scg2DEY3Uc1AQ","McDonald's","1.5","IN","Indianapolis","1611 N Meridian St","46202","Food, Restaurants, Fast Food, Coffee & Tea, Burgers","1","39.7890361088","-86.1569398883",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"0ERS4_k61Ea7VVunLcxlgA","McDonald's","1.5","IN","Indianapolis","7822 Brookville Rd","46239","Coffee & Tea, Restaurants, Food, Fast Food, Burgers","1","39.7510400009","-86.0291290283",NULL,"None","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-1:0","4:0-1:0"
"G4IigHfYODjMJ0NpF3zEhQ","McDonald's","1.5","IN","Indianapolis","9833 Fall Creek Rd","46256","Restaurants, Coffee & Tea, Food, Burgers, Fast Food","1","39.899030105","-85.9946509361",NULL,"True","5:0-23:0","5:0-23:0","5:0-23:0","5:0-23:0","5:0-0:0","5:0-0:0"
"qZF_3GegBnpVC4PjAHDrXg","McDonald's","1.5","IN","Indianapolis","4541 S Emerson","46203","Food, Fast Food, Burgers, Restaurants, Coffee & Tea","1","39.7007968091","-86.0815729201",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"m7QwOZSP21kmiZ-HQV5PfQ","McDonald's","2.5","IN","Indianapolis","3435 W 16th St","46222","Fast Food, Food, Burgers, Coffee & Tea, Restaurants","1","39.7874586191","-86.2175287306",NULL,"True","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","5:30-23:0","6:0-23:0"
"8F75isJz4UF_5LFsyf80HA","McDonald's","2.0","IN","Indianapolis","5617 N Michigan Rd","46228","Fast Food, Burgers, Food, Coffee & Tea, Restaurants","1","39.854480878","-86.1944201589",NULL,NULL,"5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"q65rexCPby1q3kHpKNkMwA","McDonald's","1.5","IN","Indianapolis","4545 W 38th St","46254","Fast Food, Restaurants, Burgers, Food, Coffee & Tea","1","39.8234417171","-86.2368687987",NULL,"True","5:0-1:0","5:0-1:0","5:0-1:0","5:0-4:0","0:0-0:0","0:0-0:0"
"EbUHcdCkaIDRUh-rgDerbw","McDonald's","1.5","IN","Indianapolis","4906 Kentucky Ave","46221","Coffee & Tea, Food, Burgers, Fast Food, Restaurants","1","39.6946777341","-86.2702024437",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0","5:0-0:0"
"dctMpMdLUMad1Umh4knaNg","McDonald's","1.0","IN","Indianapolis","3745 N Post Rd","46226","Restaurants, Burgers, Food, Coffee & Tea, Fast Food","1","39.8254749015","-86.0094898939",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"KwJY9y6ss29PCkL52kRxzg","McDonald's","2.0","IN","Indianapolis","7000 N Graham Rd","46220","Coffee & Tea, Food, Restaurants, Burgers, Fast Food","1","39.8816551344","-86.070355922",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
"sLw1rA-NK3vm4Pbvzczb8A","McDonald's","1.5","IN","Indianapolis","4802 W 57th St","46254","Fast Food, Restaurants, Burgers, Food, Coffee & Tea","1","39.856466","-86.241032",NULL,"True","5:0-0:0","5:0-0:0","5:0-0:0","5:0-2:0","5:0-2:0","5:0-2:0"
"bBPrDU0lA1vgiQOlDhzuWw","McDonald's","3.5","IN","Indianapolis","6840 W Washington St","46241","Fast Food, Coffee & Tea, Burgers, Restaurants, Food","1","39.7443925076","-86.279619",NULL,"True","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0","4:0-0:0"
"6g2-9mUquEDYw8y9KHJTzg","McDonald's","3.0","IN","Indianapolis","7800 Col H Weir Cook Memorial Dr","46241","Fast Food, Food, Coffee & Tea, Restaurants, Burgers","1","39.714656","-86.2982287",NULL,"True","4:30-22:0","4:30-22:0","4:30-22:0","4:30-22:0","4:30-22:0","4:30-22:0"
"wfBEbpPmIm6PX4oclmOt7Q","McDonald's","2.5","IN","Indianapolis","1934 N Shadeland Ave","46219","Fast Food, Food, Restaurants, Burgers, Coffee & Tea","1","39.7946514631","-86.0464489701",NULL,"True","6:0-0:0","6:0-0:0","6:0-0:0","6:0-0:0","6:0-1:0","6:0-1:0"
"oMwgGoawoMEqvgcy2FKVug","McDonald's","1.5","IN","Indianapolis","2524 S County Line Rd E","46227","Fast Food, Coffee & Tea, Restaurants, Food, Burgers","1","39.6359383417","-86.1179919541",NULL,"True","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0","0:0-0:0"
